GeneID	GeneSymbol	HL_17_R1	HL_17_R2	HL_18_R1_a	HL_18_R2_a	HL_18_R1_b	HL_18_R2_b	HL_30_R1	HL_30_R2	HL_33_R1	HL_33_R2	HL_34_R1	HL_34_R2	HL_38_R1	HL_38_R2	HL_39_R1	HL_39_R2
ENSG00000259761.1	RP11-138H10.2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
ENSG00000259762.1	RP11-158M2.4	1	1	0	3	2	0	2	1	1	2	2	0	0	1	0	0
ENSG00000259763.1	RP11-327J17.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259764.1	RP11-299G20.3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259767.1	RP11-90B9.2	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000259768.3	RP5-991G20.1	2	0	0	1	0	2	7	3	1	3	0	10	0	2	1	0
ENSG00000259769.1	RP11-1360M22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259770.2	RP11-81A1.3	0	0	1	0	1	1	1	1	2	0	2	3	0	0	0	0
ENSG00000259771.1	RP11-429D19.1	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0
ENSG00000259772.2	RP11-16E12.2	515	452	154	132	211	266	100	92	171	178	84	113	7	8	10	11
ENSG00000259773.1	RP11-507J18.2	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0
ENSG00000259774.1	RP11-182J1.13	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000259775.1	RP11-45P15.4	16	6	16	28	22	16	11	12	10	11	30	36	8	8	1	5
ENSG00000259776.1	RP11-544D21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259779.1	RP11-231E4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259780.2	RP11-304L19.12	1	0	1	0	0	2	0	1	2	1	0	0	0	2	0	0
ENSG00000259781.1	RP11-673C5.1	86	73	155	177	80	83	128	150	127	120	112	104	35	43	22	39
ENSG00000259782.2	CTD-2270L9.2	0	0	3	1	3	0	0	1	1	1	1	1	1	0	1	0
ENSG00000259783.1	RP11-1006G14.2	2	3	0	0	1	0	1	2	0	0	2	3	0	0	0	0
ENSG00000259784.1	ATP6C	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000259785.1	RP13-98N21.3	3	2	5	7	1	3	4	3	0	3	0	0	1	1	0	0
ENSG00000259786.2	CTD-2118P12.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259787.1	CTB-85P21.2	1	0	7	1	17	9	1	5	3	4	0	1	1	0	0	0
ENSG00000259788.1	RP11-359K18.3	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
ENSG00000259789.1	RP11-1078H9.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259790.1	ANP32BP1	11	14	20	13	13	10	25	14	21	18	13	20	4	3	2	3
ENSG00000259791.1	RP11-14K3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259792.1	RP11-114H24.6	0	0	1	0	3	1	0	0	0	0	0	1	0	0	0	0
ENSG00000259793.1	RP11-400N9.1	10	5	12	10	5	8	38	30	11	21	3	3	0	0	1	2
ENSG00000259796.1	RP11-355I22.7	3	1	0	3	4	7	0	4	6	2	1	0	1	0	0	3
ENSG00000259797.1	RP11-96D1.3	1	0	0	1	4	0	0	0	1	1	0	0	0	0	0	0
ENSG00000259798.1	RP11-23E19.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259799.1	RP11-554A11.9	1	0	5	5	0	2	5	13	3	4	6	3	0	0	0	0
ENSG00000259800.1	RP11-19N8.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259802.1	CTD-2256P15.2	15	12	34	17	26	22	19	20	23	21	26	21	3	4	4	11
ENSG00000259803.2	SLC22A31	69	84	14	19	16	8	22	28	26	25	30	25	13	11	3	5
ENSG00000259804.1	CTD-2012K14.7	13	4	10	14	16	13	13	10	11	9	3	10	2	4	6	3
ENSG00000259805.1	RP11-382A20.5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000259806.2	CTD-2196E14.4	5	6	13	12	5	3	17	26	10	11	7	6	1	2	1	6
ENSG00000259807.1	RP11-426C22.4	24	17	17	10	28	28	21	23	36	53	33	32	15	11	3	9
ENSG00000259810.1	AC002519.5	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
ENSG00000259812.1	RP11-5N23.3	11	9	59	66	27	18	28	27	32	31	27	24	2	2	5	6
ENSG00000259813.1	RP5-1142A6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259814.1	RP11-300A12.2	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000259815.1	RP11-565N2.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000259817.1	RP11-53L24.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259818.1	RP5-1024G6.7	0	0	1	2	0	0	0	0	2	2	1	3	0	0	0	0
ENSG00000259819.1	RP11-568A19.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259820.1	AC083843.1	145	123	128	110	60	79	244	258	80	80	104	131	21	44	22	49
ENSG00000259821.1	RP11-169E6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259822.2	RP11-1292F20.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259826.1	RP11-467D6.1	21	19	44	44	32	32	44	51	28	37	45	27	10	14	6	15
ENSG00000259827.1	RP11-343H19.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259828.1	RP11-63E9.1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSG00000259831.1	LINC00567	2	2	2	1	1	3	13	4	4	4	4	2	0	0	0	0
ENSG00000259832.1	RP11-346M5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259833.1	RP11-23E19.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259834.1	RP11-284N8.3	570	578	1736	1587	222	234	2471	2414	754	841	453	393	105	166	323	479
ENSG00000259836.1	RP11-80F22.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259837.1	RP11-672L10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259838.1	TCEB1P2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000259839.1	RP11-491F9.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259840.1	LA16c-380A1.1	0	0	1	2	3	3	0	0	2	0	0	0	1	1	0	0
ENSG00000259841.2	RP11-488I20.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259842.2	IGHV3OR16-13	20	7	3	1	1	0	1	0	1	1	0	0	0	0	0	0
ENSG00000259843.2	RP11-429P3.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000259844.2	GNPATP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259845.1	HERC2P10	3	2	0	3	0	0	7	10	5	3	3	2	0	1	1	0
ENSG00000259846.1	RP11-467L24.1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000259847.1	RP11-95H3.1	2	6	1	2	5	3	1	2	3	2	10	2	0	1	0	0
ENSG00000259848.4	AC097374.2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000259849.1	VENTXP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259852.2	IGHV1OR16-2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259854.1	RP11-211G23.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259855.1	RP11-574O16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259856.1	RAB43P1	9	6	34	26	9	6	40	44	18	20	6	16	7	4	3	6
ENSG00000259859.1	RP11-439I14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259861.1	CTC-471C19.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259862.1	RP11-143E21.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259863.1	SH3RF3-AS1	25	24	26	8	20	21	4	24	13	23	7	4	0	3	1	2
ENSG00000259864.1	RP11-370P15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259865.1	RP11-488L18.10	409	394	676	601	257	238	472	492	534	576	474	486	203	211	254	388
ENSG00000259866.1	RP11-177N22.2	0	1	0	0	2	0	1	1	1	0	1	0	0	0	0	0
ENSG00000259867.1	RP11-525K10.3	8	8	39	41	8	10	14	11	20	25	6	7	0	2	1	1
ENSG00000259868.1	RP11-1012E15.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259869.1	AL022344.7	4	4	0	1	3	7	3	2	1	0	3	0	1	0	0	0
ENSG00000259870.1	RP11-753A21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259871.1	CTA-363E6.1	0	0	3	1	4	1	4	13	6	6	1	0	4	2	2	5
ENSG00000259873.1	RP11-481E4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259874.1	RP11-170L3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259876.1	CTD-3037G24.4	1	0	1	1	0	0	0	0	1	3	2	1	0	0	0	0
ENSG00000259877.1	RP11-46C24.7	97	77	270	266	122	107	245	276	138	181	99	115	32	40	27	55
ENSG00000259878.1	RP11-1O10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259881.1	RP11-830F9.5	26	31	10	17	13	11	18	16	12	12	5	7	2	1	7	2
ENSG00000259882.1	RP11-293B20.2	0	0	1	0	0	1	1	2	0	0	0	0	0	0	0	0
ENSG00000259883.1	CTD-2382E5.4	1	2	0	2	0	1	1	0	2	2	1	1	0	0	0	1
ENSG00000259884.1	RP11-1100L3.8	17	12	0	1	3	6	3	4	1	6	1	0	2	2	0	1
ENSG00000259886.1	U82695.10	64	52	75	75	63	63	83	74	70	88	71	79	8	17	19	14
ENSG00000259887.1	RP11-923I11.5	0	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0
ENSG00000259888.1	CTD-2540M10.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259889.1	RP11-315F22.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259890.1	DNM1P50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259891.1	CTA-204B4.2	26	25	84	93	67	56	94	74	80	88	62	32	9	14	14	25
ENSG00000259892.1	RP11-1H8.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259894.1	RP11-697E2.4	2	2	3	9	4	10	8	2	4	14	9	9	2	0	2	1
ENSG00000259895.1	RP11-715J22.2	3	0	3	2	0	5	3	2	2	1	10	8	3	2	0	2
ENSG00000259897.2	RP11-244B22.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259898.1	RP11-392E22.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259899.1	CTD-3037G24.3	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	3
ENSG00000259900.1	RP11-343C2.7	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000259901.1	RP5-991G20.4	55	57	82	77	37	31	164	127	95	103	62	67	10	15	12	22
ENSG00000259904.1	RP11-602M11.3	1	1	2	4	0	0	1	1	1	5	0	0	0	1	0	0
ENSG00000259905.1	PWRN1	4	0	4	2	0	0	1	2	0	0	1	1	0	0	0	0
ENSG00000259906.1	RP11-932O9.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259907.1	RP6-91H8.2	1	0	1	1	1	4	2	0	2	0	0	2	0	0	0	0
ENSG00000259909.1	RP11-1006G14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259910.1	RP11-616M22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259912.1	CTC-527H23.2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000259914.1	RP11-298D21.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000259915.1	RP11-410E4.1	4	5	11	6	6	8	12	5	6	6	5	4	0	3	1	3
ENSG00000259917.1	HNRNPLP2	19	18	29	29	16	24	37	36	18	31	28	28	1	4	5	2
ENSG00000259918.1	NDUFA5P11	2	0	1	1	0	0	1	2	0	0	1	1	0	2	0	0
ENSG00000259920.1	RP11-2E11.5	1	1	2	1	0	0	5	2	0	0	2	1	0	1	0	0
ENSG00000259921.1	AC022819.3	2	3	0	2	2	1	2	1	1	6	14	8	1	3	0	0
ENSG00000259922.1	RP11-322D14.1	0	3	2	1	1	1	3	1	1	4	0	6	1	1	0	2
ENSG00000259923.1	RP11-249C24.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259924.1	RP11-16E23.4	1	1	6	5	1	9	5	5	3	3	4	4	1	3	0	1
ENSG00000259925.1	CTA-363E6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259926.1	RP11-44F14.5	0	0	3	1	1	1	0	1	0	4	0	2	0	0	0	1
ENSG00000259928.1	RP11-218M11.1	0	0	1	0	0	0	1	2	1	1	0	0	1	0	1	0
ENSG00000259929.1	CTA-481E9.4	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000259931.2	CTD-2323K18.2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000259932.1	CTD-2651B20.7	4	1	3	4	5	4	4	3	3	3	5	2	2	0	0	0
ENSG00000259933.2	RP11-304L19.1	1	2	1	3	3	3	7	0	0	3	1	0	1	1	0	1
ENSG00000259934.1	RP11-989E6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259935.1	RP11-519C12.1	0	2	2	0	3	0	2	1	1	0	1	3	0	0	0	1
ENSG00000259937.1	RP11-438D14.2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000259939.1	RP11-77H9.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259940.1	CTD-3203P2.1	13	6	21	27	7	14	37	48	26	18	20	7	8	6	4	4
ENSG00000259941.1	RP11-48G14.2	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0
ENSG00000259942.1	RP11-292F22.7	2	1	2	0	1	0	1	1	0	2	1	0	0	1	0	1
ENSG00000259943.1	RP1-39G22.7	148	164	434	351	134	128	368	364	268	255	187	174	62	74	88	138
ENSG00000259944.1	CDRT7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259945.1	CTD-2012K14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259946.1	RP11-490G2.2	0	1	0	0	0	0	0	0	0	0	7	2	1	1	0	0
ENSG00000259947.1	XX-DJ76P10__A.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259948.2	RP11-326A19.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259950.1	RP11-170L3.4	0	0	0	0	2	1	1	0	2	1	1	3	1	1	0	0
ENSG00000259952.1	AC009133.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259953.1	RP11-4O1.2	193	172	296	241	126	137	257	236	211	225	202	162	33	31	28	31
ENSG00000259954.1	IL21R-AS1	12	12	37	38	28	20	41	34	52	43	20	16	13	10	3	8
ENSG00000259955.1	CTD-2547G23.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259957.2	RP11-491F9.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259959.1	RP11-121C2.2	76	62	87	103	45	44	126	114	77	89	114	108	11	8	16	16
ENSG00000259961.1	RP4-597A16.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259962.1	RP11-44F14.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259963.1	RP11-185J20.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259964.2	RP11-673C5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259966.1	RP11-652G5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259967.1	RP11-2E17.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259968.2	RP11-428C6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259969.1	RP11-999E24.3	22	23	15	9	44	47	18	21	50	44	90	93	5	2	0	0
ENSG00000259970.1	AC099668.5	0	0	0	0	1	2	1	0	0	1	1	0	0	0	0	0
ENSG00000259971.1	RP11-44L9.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259972.1	AC009120.6	46	26	51	44	39	38	39	40	49	59	52	53	17	15	12	25
ENSG00000259974.1	LINC00261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259976.1	RP11-553L6.5	300	261	482	492	270	284	590	540	311	318	273	283	52	64	59	110
ENSG00000259977.1	AL121578.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259978.1	MRPS21P8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259979.1	VN1R68P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259981.1	AF096876.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259982.1	CDC37P1	0	0	0	2	1	1	2	2	0	0	0	2	1	0	0	1
ENSG00000259983.1	RP11-169E6.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259984.1	RP11-335G20.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259985.1	RP11-549B18.1	9	5	9	9	12	9	24	23	11	12	8	8	1	3	1	2
ENSG00000259986.1	RP11-382A20.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259987.1	CTD-2522B17.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259989.1	CTD-2555A7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259990.2	RP11-598D12.1	4	5	0	0	0	1	1	0	1	1	0	0	0	0	0	0
ENSG00000259992.1	RP11-77K12.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259993.1	RP11-261B23.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259994.1	RP11-305E6.4	25	27	59	53	25	20	60	78	42	49	38	32	10	8	13	25
ENSG00000259995.1	CTD-2336H13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259996.1	RARRES2P8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259997.2	IGHV1OR16-4	12	10	0	1	0	1	1	0	0	3	1	1	0	0	0	0
ENSG00000259998.1	RP11-753D20.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259999.1	RP11-252K23.1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000260000.2	RP3-467N11.1	21	19	43	40	16	27	35	52	36	31	24	30	13	18	11	11
ENSG00000260001.2	TGFBR3L	5	3	3	3	19	11	2	3	2	1	11	14	2	0	0	1
ENSG00000260003.1	RP11-279O17.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260004.1	RP11-351A20.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260005.2	AC027601.1	101	108	162	167	125	98	126	125	98	91	44	67	24	32	5	23
ENSG00000260006.1	RP11-469M7.1	77	67	141	135	131	110	79	94	127	157	183	161	21	26	26	37
ENSG00000260007.1	RP11-315D16.2	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000260008.1	RP11-732A21.2	1	0	1	0	0	1	0	0	1	3	1	0	0	0	0	0
ENSG00000260009.1	RP11-65J21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260010.1	ZNF720P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260011.2	RP13-20L14.1	0	1	3	0	1	1	2	2	1	2	1	1	2	2	0	0
ENSG00000260012.1	RP11-329J18.4	1	0	1	0	1	3	0	0	1	0	1	0	0	0	0	0
ENSG00000260013.3	APOOP5	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
ENSG00000260014.1	LSM3P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000260015.1	RP11-510M2.5	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000260017.1	RP11-1035H13.2	0	2	1	3	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000260018.1	RP11-505K9.1	8	8	22	12	31	37	7	10	19	4	8	15	6	2	0	0
ENSG00000260019.1	RP11-218F4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260021.1	RP11-480I12.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260022.1	LA16c-306A4.1	6	3	19	16	20	23	18	24	16	15	19	18	6	9	4	7
ENSG00000260023.1	RP11-49C24.1	11	21	13	17	18	19	21	15	19	10	18	22	5	11	4	15
ENSG00000260024.1	MRPS21P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260025.1	RP11-490M8.1	8	12	9	19	18	30	11	22	10	11	23	13	4	9	1	3
ENSG00000260026.1	CTD-2015G9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260027.2	HOXB7	38	28	159	154	154	135	50	44	72	57	75	87	33	56	12	20
ENSG00000260029.2	RP11-401P9.1	0	0	0	0	0	1	1	1	1	1	3	1	0	0	0	0
ENSG00000260030.1	RP11-686F15.2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000260031.1	RPL10P14	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000260032.1	LINC00657	4922	4587	8139	7267	5082	5813	8792	8801	7490	8370	7536	7686	925	1186	807	1283
ENSG00000260033.1	CTC-527H23.1	0	0	1	2	1	0	0	0	0	0	1	1	0	0	0	1
ENSG00000260034.1	RP11-266L9.2	5	11	13	11	11	18	6	11	9	20	15	8	0	1	1	3
ENSG00000260035.1	CTD-2651B20.6	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0
ENSG00000260036.1	RP11-178D12.2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000260037.1	CTD-2524L6.3	2	0	1	0	0	1	0	0	1	2	2	2	0	0	0	0
ENSG00000260038.1	RP11-407G23.4	0	1	0	1	0	0	2	0	1	2	2	2	1	1	0	2
ENSG00000260041.1	RP11-355E10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260042.1	CTD-2034I21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260043.1	RP11-368N21.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260046.1	RP11-454K7.3	0	1	0	0	2	0	1	0	0	1	1	1	0	1	0	1
ENSG00000260047.1	RP11-989E6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260048.2	IGHV1OR16-3	2	4	0	0	0	0	0	0	2	0	0	2	0	0	0	0
ENSG00000260049.1	RP3-404K8.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260051.1	LA16c-390E6.4	23	11	22	23	19	16	36	26	17	14	8	9	3	3	2	3
ENSG00000260052.1	CTC-527H23.3	2	4	2	1	2	3	1	3	1	1	3	4	0	0	0	0
ENSG00000260053.2	ABCB10P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260054.1	RP11-611L7.1	817	789	1001	998	1084	1126	938	1040	1083	1058	1208	1284	457	530	302	456
ENSG00000260057.1	RP11-7O14.1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260058.1	RP11-279O17.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260059.1	RP11-231E19.1	1	1	1	0	1	1	3	2	1	1	1	4	1	0	0	0
ENSG00000260060.1	RP11-388M20.1	6	6	10	6	22	11	6	3	3	11	9	14	7	6	4	3
ENSG00000260062.2	RP11-299H22.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260063.1	RP5-968P14.2	17	15	37	37	29	29	33	31	19	21	18	20	7	15	2	10
ENSG00000260064.1	RP11-18F14.4	0	3	0	0	0	1	0	1	0	2	5	4	0	0	1	1
ENSG00000260065.1	CTA-445C9.15	103	72	92	90	82	100	75	78	163	178	144	148	31	41	25	27
ENSG00000260066.1	CTD-2587M23.1	0	1	4	2	0	1	0	2	1	0	0	0	0	0	0	0
ENSG00000260067.1	RP11-98C8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260068.1	RP11-439I14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260070.1	RP11-182J23.1	1	0	0	0	2	1	1	0	0	2	1	2	1	0	0	1
ENSG00000260071.1	RP11-418I22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260072.1	CTD-2313J23.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260073.1	RP11-488I20.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260075.1	NSFP1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000260077.1	RP11-254F7.2	159	125	143	140	118	105	246	220	88	115	133	125	28	26	14	33
ENSG00000260078.3	RP11-44F14.1	2	4	1	2	7	5	9	8	2	7	3	2	0	0	1	0
ENSG00000260081.1	RP11-66N11.8	24	17	36	39	44	57	20	31	34	31	18	36	8	6	7	4
ENSG00000260082.1	RP11-2C24.5	1	2	0	1	4	2	1	3	1	4	2	2	0	1	0	0
ENSG00000260083.1	MIR4519	47	47	54	76	52	63	81	82	47	85	51	68	19	16	20	21
ENSG00000260084.1	RP11-615I2.1	1	1	1	0	0	0	0	0	2	3	2	1	0	0	0	0
ENSG00000260086.1	RP11-42I10.1	3	3	4	8	2	6	1	4	9	3	6	7	0	0	0	1
ENSG00000260087.1	PCMTD1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260088.1	RP11-92G12.3	7	5	3	2	2	2	4	6	2	3	2	0	0	0	0	1
ENSG00000260089.2	ADAM3B	1	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0
ENSG00000260090.1	RP11-292D4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260091.1	RP11-33B1.4	4	3	9	8	2	5	4	11	3	3	3	3	0	1	2	3
ENSG00000260092.1	RP11-77K12.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
